	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
CBSS-261594.1.peg.788	-2.85959058823529	-3.27962344139651	-3.41175	-3.24396153846154	-3.50546153846154	-3.03766393442623	-6.45169230769231	-1.62362546816479	-2.55402237136465	-2.3694214559387	-5.68502941176471	-6.67058823529412	-5.95327659574468	-2.86661917098446	-6.29514285714286	-1.811388	-1.99664536741214	-1.88342394822006	-2.93928641975309	-2.94657033248082	-1.43414563106796	-1.67861276595745	-0.996034749034749	-2.77714987080103	-2.24320408163265	-1.50584615384615	-2.93246273291926	-6.50915151515151	-2.98553771289538	-2.8661981981982
CBSS-262316.1.peg.2929	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-262719.3.peg.410	-3.51008608321378	-3.23145820433437	-3.12769174503657	-3.83155019556714	-3.62988038277512	-3.73968175182482	-3.29673493975904	-1.86174112734864	-3.40771939477304	-2.04718736842105	-3.18215084525358	-3.08315533980583	-3.65448837209302	-3.44978894472362	-3.36857008086253	-1.83344498777506	-1.45885842696629	-2.41534333958724	-3.49502708559047	-3.63909556786704	-2.00691095890411	-1.88792978723404	-1.67675	-3.50386377245508	-1.82066183574879	-1.54904175824176	-3.31636867088608	-3.03090343915344	-3.87602658788774	-3.38993939393939
CBSS-265072.7.peg.546	0	0	0	0	0	0	0	-2.24183333333333	0	0	0	0	0	0	0	-2.43548387096774	-2.00423684210526	-1.30293333333333	0	0	-1.47503846153846	-1.93654054054054	-1.40888095238095	0	-2.22048275862069	-1.68044117647059	0	0	0	0
CBSS-269482.1.peg.1294	-1.65115510204082	-1.80578651685393	-1.6318024691358	-1.89459717314488	-2.13781754385965	-1.72454901960784	0	0	-1.40918148148148	0	0	0	-1.24223032069971	-1.39910288065844	-1.10321864951769	0	0	0	-1.5768875502008	-1.4679928057554	0	0	0	-1.12249671052632	0	0	-1.80066949152542	-1.1863549382716	-1.84900826446281	-1.66534649122807
CBSS-269799.3.peg.2220	-4.07779166666667	-5.68188235294118	-5.26972727272727	-5.73475	-3.96745454545455	-5.2891	-4.83035714285714	0.330157894736842	-3.72984615384615	0	-4.35120833333333	-4.16033333333333	-4.9572	-5.84213333333333	-4.33381481481482	0	0	-1.73237735849057	-4.30205555555556	-5.65304761904762	0	0	-2.6665	-4.06067857142857	0	0	-5.00364285714286	-4.53876923076923	-4.02622727272727	-4.31886206896552
CBSS-269801.1.peg.1715	-2.73357948717949	-2.27716736401674	-2.34521658986175	-2.94644660194175	-2.45960646108664	-2.27799791231733	0	-0.791795580110497	-2.43595698924731	-1.11574834437086	-2.30347674418605	-2.45245360824742	-2.95229545454545	-2.4388202247191	-2.49883695652174	-0.56496449704142	-1.60920331950207	-0.657469194312796	-2.32124943820225	0	-1.48504494382023	-0.571293785310734	-0.99554565701559	-2.56783815028902	-1.49494661921708	-0.527630331753554	-2.83009937888199	-2.6832962962963	-2.79813089005236	-2.77350295857988
CBSS-280355.3.peg.2835	-2.68202904564316	-2.82262909836065	-2.839215835141	-2.74213004032258	-2.99665044814341	-2.76727942681679	-3.70833898305085	-1.67509830866808	-2.47234668071654	-1.71709314586995	-3.36446774193548	-3.73830158730159	-2.4660644028103	-2.64275069252078	-2.80970244565217	-1.47441203178207	-2.05972055674518	-1.83674434782609	-2.78837931034483	-2.59424626121635	-1.74962732919255	-1.8029633027523	-1.49178562577447	-2.60161361457334	-1.67139233370913	-1.4737972819932	-2.36800125786164	-2.37168766066838	-2.70248173913044	-2.61765384615384
CBSS-281090.3.peg.464	-3.40993858267716	-2.6626432038835	-2.6601561691113	-3.30300573888092	-2.49025722983257	-2.81094779116466	-2.97183211678832	-1.74884222474461	-2.13792618806876	-1.546077	-2.9608	-2.90928650904033	-3.05556846473029	-3.1515910543131	-3.21668445121951	-1.15629258098224	-1.71237827225131	-1.88122041259501	-2.74855696202532	-3.17885474006116	-1.20470731707317	-1.61647588005215	-1.18714848143982	-3.3874983974359	-1.39623484848485	-1.08922536418166	-3.0845562403698	-3.14979275362319	-3.53567967479675	-3.002990625
CBSS-288000.5.peg.1793	-2.97368631178707	-2.94551047619047	-2.91550098619329	-2.90717993079585	-2.88918738049713	-2.79268237347295	-2.63649569707401	-1.52451868131868	-2.55369081272085	-1.50224449877751	0	-2.49301490312966	-2.57976204379562	-2.40677272727273	-2.91549360146252	-1.26333064516129	-1.93681666666667	-1.75962298387097	-2.89480337078652	-2.71092196007259	-1.50571825396825	-1.13505542168675	-1.2213097826087	-2.71036742424242	-1.57517578125	-1.37484905660377	-2.37903924914676	-2.55303001579779	-3.15658181818182	-2.50046746575343
CBSS-290633.1.peg.1906	-3.06000507614213	-3.0990049382716	-3.17036363636364	-3.02213073394495	-2.97650833333333	-2.97906588235294	-2.5701244813278	-1.61392857142857	-2.70610440835267	-2.04268987341772	-2.52349137931034	-2.39044731610338	-2.6505219123506	-2.78800746268657	-2.90340362811791	-1.69717391304348	-2.09751465798046	-1.76265796344647	-3.20484278350516	-3.0929511002445	-2.00136	-1.78821967213115	-1.58320068027211	-3.10203886010363	-2.13983333333333	-1.4058804664723	-2.50355555555555	-2.66222440087146	-3.34307631578947	-2.56697073170732
CBSS-291331.3.peg.3674	0	0.852054054054054	0	0	0.4876	0	0	0	0	0	0	0	0	0.527193548387097	0	0	0	0	0.8151	0	0	0	0	0	0	0	0	0	0	0
CBSS-292415.3.peg.2341	-1.32955026455026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8212	0	0	0	0	0	0	0	0	-1.53350314465409	0	-1.60670689655172	-1.40254777070064
CBSS-296591.1.peg.2330	-3.56198744216787	-3.43148366013071	-3.71843433029909	-3.51955496766608	-4.09014510364546	-3.72887341772152	-3.96143298969072	-2.53369478617457	-3.34384170112227	-2.65424466666667	-3.90898230088496	-3.67860653889515	-4.01679639175258	-3.26420414993307	-4.00515636822194	-2.32131349206349	-2.87021255060729	-2.72905333333333	-3.80275233309404	-3.48478997613365	-2.54991990090834	-2.43988108791904	-2.44001820464532	-3.14871334648258	-2.85406618181818	-2.50635219326128	-3.33172036474164	-4.17202279635259	-3.73831054131055	-3.42166666666667
CBSS-306254.1.peg.1508	-3.49209243697479	-3.67216032608696	-3.81458947368421	-3.76079611650486	-3.78444747081712	-3.53015297450425	-3.68974418604651	-2.6565125	-3.65306153846154	-2.72030989583333	-3.47099420849421	-3.60379197080292	-3.80970463320463	-3.83105128205128	-3.76177075098815	-2.62831420765027	-2.95025737265415	-2.9867366255144	-3.64043119266055	-3.27550599520384	-2.9312578125	-2.91042710997442	-2.53266666666667	-4.0504705882353	-2.84512096774194	-2.59581818181818	-3.70836657681941	-3.80784980237154	-3.85615634218289	-3.56392875318066
CBSS-312309.3.peg.1965	-3.64148962655601	-3.63683296337403	-3.52566152086907	-3.68281637976004	-3.56863724304716	-3.4443391626921	-3.68899737670514	-2.28636375239311	-3.43591870824054	-2.39096518518518	-3.72959476223294	-3.64884855916616	-3.52412252591894	-3.42203603071471	-3.79132805429865	-2.27729163346614	-2.47379843860894	-2.53537777777778	-3.62161157953906	-3.65733700440529	-2.38770621468926	-2.26749390243902	-2.33045621019108	-3.46611829740188	-2.52291638029782	-2.27891091160221	-3.71102351097178	-3.88017773306506	-3.89160111317254	-3.35612730227519
CBSS-316057.3.peg.1308	-1.65622222222222	-3.22173913043478	-2.81595238095238	0	-2.493	-2.13820833333333	0	0.565701244813279	-2.233125	0.334450867052023	0	0	-2.92242857142857	-3.1161875	-5.3645	0.287402173913043	-0.0944150110375276	0.36463738317757	-2.2585	-3.365375	0.188582191780822	0.281884615384615	0.5333359375	0	-0.457237373737374	0.0194744525547445	-2.39629411764706	-2.522125	-2.77883333333333	-2.51528
CBSS-316057.3.peg.3521	-2.81908060453401	-2.82013520408163	-2.76861602209945	-2.5055478927203	-2.90501474926254	-2.4056618556701	0	-1.83737837837838	-2.14100847457627	-1.58319736842105	0	0	0	-1.96976978417266	0	-1.56986387434555	-1.97807368421053	-2.02984444444444	-2.49307780320366	-2.10247280334728	-2.04922549019608	-1.81276870748299	-1.53256395348837	-2.56312851405622	-2.0067	-1.26993233082707	0.447322033898305	0	-2.964272	-0.7875
CBSS-316057.3.peg.563	-2.90668181818182	-3.85180341880342	-4.09181188118812	-4.05031896551724	-4.68173684210526	-3.83415178571429	-4.07478125	-0.987710526315789	-2.95583653846154	0	-4.29337037037037	-3.7884465408805	-4.02858910891089	-3.28542574257426	-4.249	-1.36135135135135	0	-1.06686923076923	-4.25588421052632	-3.20894230769231	-1.51071428571429	-1.60602919708029	-0.561816326530612	-4.25892156862745	-2.05997087378641	-1.67080281690141	-3.05751351351351	-3.22995569620253	-3.16179166666667	-3.26791780821918
CBSS-316057.3.peg.659	-2.38201067615658	-2.7786323024055	-2.5710401459854	-2.60523202614379	-2.5815	-2.53427598566308	-2.77551234567901	0.0287812500000001	-2.27753896103896	-0.5393	-2.83960248447205	-2.48522625698324	-2.98269800569801	-2.40317120622568	-3.2445	-0.720304347826087	-0.16032	-0.31248275862069	-2.62510780669145	-2.61673867595819	0.0309999999999999	-0.128217391304348	-0.885727272727273	-3.29528668941979	-1.502	-0.510157894736842	-2.56295918367347	-2.723659375	-2.88111450381679	-2.42652857142857
CBSS-316273.3.peg.227	0.357428571428571	-0.100520661157025	-0.0314351851851852	0.218133333333333	-0.213070707070707	-0.233453125	0	0	0.324528571428571	0.140129032258065	0.642158333333333	0.369406504065041	0.149247524752475	0.0264190476190476	-0.0776075949367089	0	-2.51453125	0	0.115637254901961	0.176603053435115	0	-4.41233333333333	0	0.0831931818181818	-5	0	-0.800659420289855	0.299323529411765	0.255379310344827	-0.859801418439716
CBSS-316273.3.peg.922	-4.41305681818182	-5.23406603773585	-5.11006818181818	-5.50861616161616	-4.71324285714286	-4.75246666666667	-4.80065648854962	0	-4.74360439560439	0	-4.0924	-4.322	-4.48359638554217	-4.0969793814433	-4.47791891891892	0	0	-1.37175	-4.48939805825243	-4.33141346153846	0	0	0	-4.61227777777778	-4.78091304347826	0	0	-4.21051079136691	-5.33453409090909	0
CBSS-316279.3.peg.746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.85266666666667	0	0	0	-1.10630188679245	0	0	0	0	0
CBSS-316407.3.peg.1371	-3.85687804878049	-2.74620634920635	-2.7709417721519	-3.78785714285714	-2.55442945736434	-2.69159777777778	0	-1.45025657894737	0	-1.52321212121212	0	0	0	-3.10705128205128	0	-1.53913382899628	-1.02739793814433	-1.41695911949686	-3.571	-3.59817948717949	-1.77342307692308	-1.29639094650206	-1.29092885375494	0	-1.23265337423313	-1.26394137931034	-1.98954166666667	0	-3.82995238095238	-1.74329166666667
CBSS-316407.3.peg.2816	0	0	0	0	0	0	0	0	0	1.678	0	0	0	0	0	0	-3.88331818181818	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-320372.3.peg.6046	-3.60546616541354	-3.08484715284715	-3.13310520607375	-3.54087659033079	-3.55346946564886	-3.58627624309392	-3.32702623612513	-2.71861335676626	-3.24549051490515	-2.79195471698113	-3.18224781659389	-3.07115181194907	-3.0040673828125	-3.15599563318777	-3.52007107843137	-2.65735606060606	-2.84838703703704	-2.86756028368794	-3.7206	-3.29617834394905	-2.7115	-2.43930633802817	-2.55656349206349	-3.15177543424318	-1.55280597014925	-1.12333802816901	-3.30121649484536	-3.13617647058824	-3.96754351145038	-3.26285735294118
CBSS-320388.3.peg.3759	-1.63030152671756	-1.52328947368421	-1.69923228346457	0	-1.96151709401709	-1.98884586466165	0	0	-1.25279381443299	-0.67058041958042	0	0	0	-1.23317647058824	0	-0.396906474820144	-0.742006666666667	0	-2.101125	-0.0545199999999999	-0.774919540229885	-0.121557142857143	0.146556390977444	-0.578067226890756	-0.69985393258427	-0.099	0	0	-1.7849306122449	0
CBSS-323097.3.peg.2594	-2.23102872531418	-2.00264466446645	-2.22158608490566	-2.23116666666667	-2.233957002457	-2.15382442748092	0	-0.653492890995261	-3.94161538461538	-1.31579402985075	0	0	0	-3.72147058823529	-3.99290476190476	-0.875632786885246	-1.26784753363229	-1.07892762364294	-2.11457043879908	-2.09041875	-1.36759124087591	-1.12049539877301	-0.745488695652174	-1.89291616766467	-1.30562144420131	-0.875353994490359	-4.63052941176471	0	-2.51239892665474	-4.30182352941176
CBSS-323850.3.peg.3269	-2.55470666666666	-2.57816104868914	-2.75638753387534	-2.56954512635379	-3.19891326530612	-2.66158984375	-2.27547356321839	-0.879159420289855	-2.32013186813187	-1.32698417721519	0	0	-2.29846483180428	-2.318076	-2.31808403361345	-0.985145658263306	-1.5960873015873	-1.29290063424947	-2.63709985734665	-2.31535922330097	-1.45755982905983	-1.28900626959248	-0.847566091954023	-2.40975670840787	-1.48704811715481	-1.08820294117647	-2.5173180778032	-2.28568137254902	-2.88346334716459	-2.48726879271071
CBSS-323850.3.peg.3284	-0.616615384615385	-0.0724545454545455	-1.11863461538462	0.0955000000000003	0	-0.107666666666667	0.427965517241379	-0.681384615384615	0.2848	-0.936909090909091	0	0	0	-0.0954999999999999	0	-0.543727272727273	-0.825363636363636	-0.364266666666667	0	0.0119090909090908	-2.40611111111111	-0.523666666666667	-0.018642857142857	0	-1.6271	-1.09211111111111	-1.42585714285714	-0.508681818181818	0	-0.590777777777778
CBSS-326442.4.peg.1852	-3.45052217573222	-3.54680043227666	-3.59193847352025	-3.62179315476191	-3.86586074918567	-3.59392911585366	-3.80990367965368	-2.41320666666667	-3.24639446640316	-2.69307581699346	-3.41687825182102	-3.33790760425184	-3.26263116370809	-3.20701554404145	-3.71481149193549	-2.40252769230769	-2.93578761061947	-2.57754425228892	-3.64248111658456	-3.37064098490866	-2.84438197424893	-2.19230591630592	-2.02282716049383	-3.32575816993464	-2.63379957805907	-2.12649773071104	-3.39789018691588	-3.72065308151093	-3.72954173622704	-3.51288294651867
CBSS-342610.3.peg.1536	-2.00217927170868	-1.61400595238095	-2.7897743902439	-2.56155128205128	-1.85270260223048	-1.59228684210526	0	-1.07095906432749	-2.45999453551913	-1.14404379562044	0	0	0	-2.18714285714286	0	-1.21	-1.86219108280255	-0.805488888888889	-1.6680127388535	-2.25153881278539	-1.46335398230088	-1.1317676056338	-0.936352564102564	-2.23649537037037	-1.54592857142857	-0.888825174825175	-1.53350314465409	0	-2.04935625	-1.40254777070064
CBSS-342610.3.peg.1794	-3.79875561797753	-2.89868078175896	-3.16805660377358	-4.23109139784946	-3.13257839721254	-2.97102887537994	-3.9556377245509	-3.37942105263158	-3.6296904109589	-3.20522624434389	-3.89125663716814	-3.7886949602122	-4.17705107526882	-4.44863122923588	-4.29532876712329	-1.66768838526912	-3.19093832599119	-3.60528782287823	-3.18889847715736	-3.87191977077364	-2.40259302325581	-3.04147668393782	-2.738465	-4.35629315960912	-2.27822433460076	-1.95429438202247	-4.19752054794521	-4.06614371257485	-3.09643918918919	-4.09781144781145
CBSS-342610.3.peg.283	0	0	0	0	0	0	0	-0.474204938271605	0	-0.818072972972973	0	0	0	0	0	-0.613494285714285	-0.879651041666667	0.124702380952381	0	0	-0.698433035714286	-0.894381656804733	-0.508106508875739	0	-1.2072125984252	-0.582979166666666	0	0	0	0
CBSS-344610.3.peg.2335	-3.66865974025974	-4.0943342776204	-3.97572899728997	-4.07534158415841	-3.90797966101695	-3.90382352941177	-3.749668997669	-2.82070054945055	-3.74265013054831	-2.58297922848665	-3.32431359649123	-3.35298553719008	-3.35945934065934	-3.63298595505618	-3.3143919239905	-2.51539423076923	-2.6900616966581	-2.8933196347032	-4.03167246376812	-3.87756202531645	-2.86672767857143	-2.39306990881459	-2.7059900990099	-3.55448863636364	-2.99667647058823	-2.55144135802469	-3.58728181818182	-3.26111415525114	-4.18360169491525	-3.72226795580111
CBSS-350688.3.peg.1509	-2.90919547270306	-3.09506545551696	-3.02246819484241	-3.032424368654	-3.0234905063291	-2.94773385826771	-3.13777993947255	-2.01083500866551	-2.76558279514338	-2.09682719650018	-2.90826402361872	-2.88479377880184	-2.85992317541613	-2.78835205724508	-3.2518230358505	-1.8455115995116	-2.03805479452054	-2.17538324708926	-3.05350890167078	-2.93885880452343	-2.00403817204301	-1.86832755222704	-1.74697309941521	-2.9667351988218	-1.68733748845799	-1.75402114384749	-2.71645857885615	-3.01593352482561	-3.17322017323274	-2.75898097544103
CBSS-354.1.peg.2917	-2.38444827586207	-2.02807490636704	-2.0754025974026	-2.03091013071895	-2.3011734939759	-2.72311621621622	-3.17072330097088	-0.910053571428571	-1.90130373831776	-0.933483180428134	-4.29337037037037	-2.92006292134832	-3.29167811158798	-2.28662784090909	-3.21273200992556	-0.949089005235602	-1.16579619565217	-0.769509960159364	-2.28819341563786	-1.72522045855379	-1.43892811839323	-1.02679081632653	-0.592101369863014	-3.26745897435897	-1.23581380753138	-0.882012139605464	-2.45527327327327	-2.8339068627451	-2.58716363636364	-2.30091975308642
CBSS-370552.3.peg.1240	-1.53034545454545	-1.63378333333333	-1.97633333333333	-1.48916129032258	-1.44175	-1.34822222222222	0	0	-1.5502037037037	0	-1.01110526315789	-0.770107692307692	-0.699882352941177	-1.29095238095238	0	0	0	-8.9165	-1.44	-1.81343859649123	0	0	0	-1.49463636363636	0	0	-2.09026	-0.874573770491803	-1.48175409836066	-1.91258928571429
CBSS-376686.6.peg.291	-0.322474576271186	-0.572096385542169	-0.228679127725857	-0.339081481481481	-1.07710112359551	-0.166187096774194	0	-0.044048418972332	0.17037003058104	-0.287209733487833	0	0	0	-0.268823129251701	0	-0.360484193011647	-0.706976068376069	-0.0496359315589354	-0.4336484375	0.0711052631578947	-0.313786432160804	-0.216722863741339	-0.307400200601805	0.00207142857142864	-0.449382687927107	-0.392036332179931	0	0	-0.413235772357724	0
CBSS-393121.3.peg.1913	-2.13269859985262	-2.32266819221968	-2.2375	-2.30457425742574	-2.31758718572587	-2.24424092888244	0	-1.34298790322581	-2.107341211226	-1.52824317180617	0	0	-2.08278465346535	-2.0156967340591	-2.37413389121339	-1.2310976702509	-1.49505201342282	-1.65110695187166	-2.222003756574	-2.0786624907885	-1.53683774038461	-1.26603006012024	-1.19641607773852	-2.25609412711183	-1.21389928057554	-1.24071001615509	0	0	-2.38884897360704	0
CBSS-393121.3.peg.2760	-3.58838430926663	-3.44625514816675	-3.50943501326261	-3.86562756410256	-3.58432189542483	-3.61913523706897	-4.21676790123456	-3.04576866883117	-3.63046158984635	-2.8655731865285	-4.06472036727879	-4.13262806748466	-4.0870947288006	-4.03165641476274	-4.28282702237522	-2.50171505739365	-2.81026925525143	-3.07105795387345	-3.42296496815286	-3.68769948519949	-2.82120747996438	-2.54973875083949	-2.580296875	-3.71180390683697	-2.54795534883721	-2.54175672371638	-3.63181268882175	-4.05293815261044	-3.90662052505967	-3.94679195205479
CBSS-393130.3.peg.794	-2.60905570433851	-2.75587997847147	-2.697400234055	-3.9406731078905	-2.83081210005817	-2.59042205726405	-3.80281306715063	-2.9220253164557	-2.51450242849433	-2.89071062271062	-3.40280575539568	-3.21345259938838	-3.50109647779479	-3.57448653500898	-3.74307561436673	-1.47343461829176	-3.40243852459017	-3.1793244047619	-2.73367336394948	-3.82558951175407	-1.79267906482465	-2.46918181818182	-2.65981147540984	-2.36748047117173	-1.88889140271493	-3.06207823129252	-3.46104316546762	-3.53672100840336	-2.85430028328612	-3.40870289855073
CBSS-393131.3.peg.612	-3.68219841269841	-3.85621336760926	-3.79938186813187	-3.9312425	-3.92362849162011	-3.86242133333333	-3.8331835106383	-2.37747530864198	-3.71259791122715	-2.78283720930233	-3.50753506493507	-3.589235	-3.97765185185185	-3.54717297297297	-3.78436898395722	-1.92787037037037	-2.73061151079137	-2.86804819277109	-4.00999462365591	-3.57914705882353	-2.35130808080808	-2.29063779527559	-2.42858909090909	-3.8145068119891	-2.3235971563981	-2.13009219858156	-3.70036494252873	-3.71132105263158	-4.20410468319559	-3.60907082152974
CBSS-393133.3.peg.2787	-1.41333625730994	-1.30399442896936	0	0	-1.90824045801527	-1.22753276353276	0	0	-1.24151436781609	0	0	0	0	0	0	0	0	0	-1.37178025477707	0	0	0	0	0	0	0	0	0	-1.70693375394322	0
CBSS-49338.1.peg.459	-2.29047058823529	-2.581875	-1.5728125	-3.04926666666667	-0.747635416666666	-0.574425196850394	-3.59953333333333	0	-2.41313333333333	0	-2.30588888888889	-2.05361904761905	-2.1418	0	-3.49954545454545	0	0	0	-0.999946902654867	-2.1934375	0	0	0	-1.40007142857143	0	0	-2.88366666666667	-3.6072	-2.70005882352941	-2.6091875
CBSS-562.2.peg.5158_SK3_including	-1.94842857142857	-2.1536511627907	-2.24637142857143	-3.2304	-2.590125	-2.54868888888889	-2.27813725490196	0	-1.94990909090909	0	-1.58117391304348	-1.73366279069767	-2.31654411764706	-2.2308	-1.92605263157895	0	-4.07829126213592	0	-2.84311363636364	-2.92223529411765	0	-6	0	-2.09304761904762	-8.1	0	-2.0460243902439	-2.20255223880597	-2.27202272727273	-1.70548888888889
CBSS-56780.10.peg.1536	-3.17981745120551	-3.38574856486796	-3.19569164619164	-3.35901831501831	-3.45399582172702	-3.42439258312021	-4.16157195571956	-2.31048440748441	-3.2061112716763	-2.92095365853658	-3.88621830985916	-3.80683904109589	-3.95090365448505	-3.33963846153846	-3.27127472527472	-2.38833827160494	-2.84496101364522	-2.70208474576271	-3.3017463592233	-3.15763781321185	-2.5276690647482	-2.49924396782842	-2.01365432098765	-3.1873796068796	-2.43934615384615	-2.31225949367089	-3.07887774294671	-3.9652852112676	-3.48028659286593	-3.2375592948718
CBSS-630.2.peg.3360	-3.17795454545454	-3.82239473684211	-3.14443150684931	-2.79783529411765	-2.43385539215686	-3.17196453900709	-2.90084146341463	0	-3.23337857142857	-0.848043824701195	-2.72956069364162	-2.64245108695652	-2.79642307692308	-2.55087804878049	-3.21137888198758	0	-0.665457831325301	0	-4.05269105691057	-3.33325490196078	-1.54514457831325	0	-0.778353448275862	-3.17542580645161	-1.16148214285714	-0.670927419354838	-2.67408333333333	-2.70925786163522	-3.65590151515151	-2.63329702970297
CBSS-83331.1.peg.3039	-2.33231682668014	-2.37600792540792	-2.37882593688362	-2.42748330982605	-2.42146010186757	-2.46060616966581	-3.4739544235925	-0.952859752821063	-1.92793754152824	-1.13175426219871	-4.20601351351352	-4.09901262626263	-3.52411642156863	-3.0068873692679	-3.47760411311054	-0.905476670870113	-1.10883342939481	-1.33643038476795	-2.37557988450433	-2.26806114398422	-1.61782150537634	-0.987408722741432	-1.00554984093319	-3.35460220525869	-1.46925253207292	-0.858487847222222	-2.35357233065442	-3.37938633540373	-2.57254442649434	-2.39256693830035
CBSS-83332.1.peg.3803	0	-3.85971034482759	0	0	0	0	-3.20928901734104	-2.99409941520468	0	-3.2154450867052	-2.9811978021978	-3.14965608465608	-3.07206451612903	0	-3.36328484848485	-3.51724571428571	-3.26599367088608	-3.46580434782609	0	0	-3.83753246753247	-3.18996951219512	-3.08494047619048	-3.27850920245399	-3.5857987012987	-3.00476331360947	-3.76339568345324	-3.25863157894737	0	-3.79919424460432
CBSS-83333.1.peg.946	-2.82590638297872	-2.9075	-2.87338181818182	-2.80154285714286	-3.42991397849462	-3.05044343891403	-3.13110344827586	-1.44115533980583	-2.58910762331838	-1.62102962962963	-2.07719879518072	-2.06576595744681	-2.3141125	-2.61168115942029	-3.33363157894737	-1.59713257575758	-2.88367933491686	-1.57274184782609	-3.18262686567164	-2.86206113537118	-1.37508139534884	-1.46452777777778	-1.1985320754717	-2.38216431924883	-2.39647142857143	-1.14307058823529	-3.05310714285714	-2.47782511210762	-3.05787677725118	-2.77164903846154
CBSS-84588.1.peg.1247	-2.1861807738815	-1.9403711790393	-1.90940438721984	-2.44220526315789	-2.12583685800604	-1.89520648838229	0	0	-1.98525936811168	0	0	-2.63861445783132	-2.63259340659341	-2.17807352941176	-3.22989705882353	-1.12132342007435	0	0	-2.05611034482759	-2.2974375	-1.30147914818101	0	0	-1.75414345991561	-1.37123124042879	0	-0.994538302277433	0	-2.44048171905067	-0.941043298969072
CBSS-87626.3.peg.3639	-2.03604049295775	-1.99369647696477	-1.98763585434174	-1.95550704225352	-2.07193093093093	-2.09944966442953	-0.200741935483871	-1.2526711026616	-1.79247388059702	-1.21566974595843	-1.81068421052632	-2.46429411764706	-2.09022222222222	-0.739788461538461	-2.61033333333333	-1.01230769230769	-1.7532865064695	-1.34467284991568	-2.13688101983003	-1.7872734375	-1.56944314868805	-1.14425934579439	-1.07302304147465	-1.93608885298869	-1.52319034090909	-0.948885135135136	-3.10023076923077	-2.82213333333333	-2.24271920289855	-4.33309090909091
CBSS-89187.3.peg.2957	-2.24819402985075	-2.38284736842105	-2.47566183035714	-2.45092307692308	-2.42929562043796	-2.2879577167019	0	-1.36112435233161	-2.30100877192982	-1.59403225806452	0	0	0	0	0	-1.26688834154351	-1.68447408536585	-1.35353196347032	-2.42890167865707	-2.20429838709677	-1.5885601965602	-1.12833841463415	-1.22609666666667	-2.14085613207547	-1.57478502415459	-1.09566047745358	0	0	-2.47211412429379	0
CMP-N-acetylneuraminate_Biosynthesis	-2.91501832460733	-2.84948502994012	-3.08185046728972	-3.42782417582418	-3.25579268292683	0	0	-2.39220615384615	0	-2.57534593023256	0	0	0	-2.81875	-5.64033333333333	-2.70324438202247	-2.79760058309038	-2.7121	0	-3.31898847262248	-2.38854464285714	-2.31596307692308	-2.6875308310992	0	-3.4716038961039	-2.81619005847953	-3.24600974025974	0	-2.96294638069705	-3.2056214511041
CO2_uptake,_carboxysome	-5.36825	-2.36933333333333	-7.655	-8.284	-1.79858333333333	-2.35472727272727	-7.743	0	-2.38027272727273	0	-7.646	-3.034125	-2.62325	-1.50857142857143	-7.665	0	0	0	-2.847	-3.244	0	0	0	-3.5328	0	-6	-2.04788888888889	-2.13377777777778	-4.347	-2.13
COG0277	0	-1.3261875	-1.51420210526316	0	-1.30353051643192	-1.32579515828678	0	-1.11626506024096	0	-1.06162244897959	0	0	0	0	0	-1.20504	-1.41115662650602	-1.22722115384615	-1.14320943396226	0	-0.554383908045977	-1.10302	-0.299268965517241	0	-0.600329809725159	-0.365530516431925	0	0	-0.216964285714286	0
COG0398	-1.62445562130177	-1.81934659090909	-1.41575829383886	0	-1.49156842105263	-1.91272222222222	-1.38638888888889	-5.246	-1.27707471264368	-1.14947297297297	0	-1.30524509803922	-1.44739690721649	0	0	0	-2.19527536231884	0	-1.77237419354839	-1.51417964071856	0	-8.0934	0	-1.68957228915663	-1.28628571428571	0	-1.81673825503356	-1.5043125	-1.69272839506173	-1.67648148148148
COG0451	-2.07543578947368	-2.08497678916828	-2.23460557768924	-2.01669763205829	-2.74703855421687	-2.32155984555985	-1.9150141509434	-0.42237	-1.70482752902156	-0.73514449064449	-1.77966129032258	-1.64594047619048	-2.10958921161826	-2.13978929765886	-2.25980512820513	-0.000617021276595762	-0.632455231930961	-0.465153263954588	-2.38976769911504	-1.81020609318997	-0.715127410870835	-0.391592004703116	-0.491531475748194	-1.86243971631206	-0.682850684116597	-0.434803921568628	-2.24595987654321	-1.98753947368421	-2.72916290726817	-2.23773860182371
