	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.	77.4993608645311	77.3834192667707	77.2060032441203	76.8083555304741	78.0341261406333	77.9641425636812	78.3227880104258	77.7853244897959	76.9804139650874	77.0049074171487	80.0287360248447	79.8617623188406	78.6457031523643	78.1687075773746	78.9618240384616	77.7456172413793	77.1018626028059	77.2242420382166	77.8682108782883	77.1025030075188	77.0055930831494	78.2469909842222	77.687928523714	77.9554126025031	77.995555	76.4558375156837	77.7901288492706	80.2361460674157	77.3966119104717	77.6642278688524
Chorismate_Synthesis	77.6216477219353	77.8300770593443	78.1908731130151	77.2373949507918	77.580207440356	77.7518738898757	79.0726363636363	76.6565798153033	76.9893974982628	76.1611430615163	79.0040828402365	77.7503313298271	78.097174594292	78.1338182302771	78.7597939914163	76.2616645035689	76.3231725969197	75.9918389261744	77.6239470142979	77.7580464912283	76.5208226340171	76.1538763716164	76.2905546012269	79.651825233186	76.6672923181508	75.5575045731707	77.9873028798411	78.1293567181926	77.5233775913129	78.2551245039682
Cinnamic_Acid_Degradation	80.6601124260356	80.5258375	81.7488064516129	80.8185222222222	81.1852361111111	81.0175031847134	80.6763973509934	78.4707245508983	80.2742147651007	78.9604166666666	79.6762810457516	79.4446011235955	78.7314011976048	81.593535483871	80.0542900763359	0	84.5436869918698	80.1158907103825	81.3162617449665	79.7299936305732	77.9225	82.559780141844	77.7114261363636	80.3220708661417	79.3926280991736	77.6524736842105	80.1645064935065	77.5918795180722	80.7509751552795	79.5022333333334
ClpAS_cluster	77.456497368421	78.3004419354839	78.6358951048951	77.7132809667673	76.8932857142857	77.6806646706586	78.4670497512438	76.4195085324232	76.6359696969697	78.6038395061729	78.4781450381679	77.9504408352668	78.4385853080569	77.6796830601093	80.0748763736264	78.9164422310757	80.1369426523298	77.4897220447284	77.8982235649546	77.7614759206799	78.7924532019705	78.7109007633588	79.0443744855967	80.049633431085	79.5680489130435	76.2098636363637	76.8861585365853	78.4500510204081	77.5325676470588	76.9400285714286
ClpS__and_metallo-protease_cluster_in_Cyanos_	74.94144	0	0	0	0	0	0	0	73.5720517241379	0	0	0	0	73.7463541666667	0	0	82.7105416666667	0	0	0	0	0	0	0	0	0	0	0	74.445085106383	0
Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	77.6658578431372	77.4756682464455	77.0456731707317	77.4429454545455	77.7269151515151	77.5372058823529	0	75.4245707070708	77.6331184210526	77.00384	0	0	0	76.911765625	0	75.4908306451613	78.0803943661972	76.9999691119691	77.927193877551	0	76.021980952381	75.7782201257862	78.145375	0	79.1226625766871	75.7918986486487	0	0	77.3992349726777	0
Cluster_Ytf_and_putative_sugar_transporter	78.1175879917184	77.6598781925344	78.5200166320166	77.5712986512524	79.5584845070423	77.995363449692	77.4453215926493	77.2643027522936	78.1109882352941	75.8552580645161	77.1973318965517	76.7661475409836	77.179	78.0893153347731	77.3636537162161	77.3538940092166	80.4070026809651	76.6905555555555	78.2076651982378	77.318180633147	76.100403508772	76.4392828282828	76.2327293577982	77.9769984101748	78.518320754717	76.1673397129187	77.672080912863	77.6234235294117	77.1296048034934	77.7770100401606
Cluster_co-expressed_with_butyrate_metabolism_cluster	76.6634819277108	76.4919103585657	76.5716068376068	76.0345243445693	76.0439113636364	76.0333929313929	78.1494136363636	75.4975984455959	76.841223628692	75.7051495844874	0	0	77.730632231405	78.6744666666666	75.8982055335968	75.867358600583	77.1634392059554	74.5957625	76.3179310344828	76.1510622568093	76.256166023166	75.6158425925925	74.8730228013029	78.1250636792453	77.368329218107	75.8149339080459	77.0959490022173	0	75.9417408993576	76.8397305122494
Cluster_containing_CofD-like_protein_and_co-occuring_with_DNA_repair	76.8953575042158	76.2998725490197	77.3563044247787	76.3857261345853	77.1587940552017	77.2311558219178	0	0	76.3690976027397	79.0224404761905	0	0	0	77.3496598639455	0	0	0	0	77.1283419689119	76.1020620915033	0	0	0	78.246637630662	0	0	77.2992586206895	0	76.4488840336134	77.4668200757575
Cluster_with_phosphopentomutase_paralog	77.5509176470588	77.8516975308642	77.58308125	77.8371160220995	76.8063896103896	77.6742929936305	77.4549455782313	84.85	76.9763276836158	0	78.3461139240506	76.9855714285714	78.5068513513514	78.991198757764	78.0912967741936	100	88.2496144578313	0	77.3135430463576	77.4647964071856	0	87.1032857142857	90.9866666666667	78.9678245614035	92.8925	87.5	78.4536013513514	77.8892207792208	76.9106967741936	77.772397260274
Cluster_with_second_YidC_in_Bacilli	78.1647073170732	77.64015	79.00875	77.3298333333333	77.6324358974359	78.3010697674419	77.6324390243902	0	77.8456216216216	0	77.5315555555555	77.7502127659574	76.6257948717949	77.5268484848485	78.1843529411765	0	0	0	77.7324102564103	78.252641025641	0	0	0	76.2942857142857	0	0	76.0028108108108	77.8951578947368	78.5662307692308	76.3226071428572
CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster	76.5543703703704	76.3417894736842	0	0	0	0	79.3743076923077	77.08807	0	76.2148227848101	79.3654347826087	77.7704166666667	80.56675	0	79.2698333333333	75.4676451612904	76.4336	76.2935344827586	0	0	76.0578676470588	77.1589032258065	75.693475	80.0848571428571	78.225	76.24668	78.0288333333334	78.8174090909091	77.5856296296296	79.0160434782609
Coagulation_cascade	0	0	0	0	0	0	82.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cobalamin_synthesis	75.9540401366354	76.7940688	76.0815902394107	75.6437651356994	76.2997122137404	75.9588961937716	78.6180338983051	76.7250176744186	75.3516249999999	76.3526757656456	79.1397543859649	78.2218333333334	79.5103108108108	78.0455882352941	78.6181538461539	76.7918784722222	77.2263555743244	76.7651127224784	76.3975290964777	76.179766244057	77.8305235707122	77.5417088757396	77.5847681770284	77.6040895522388	78.1947799811142	76.9689908466818	76.2707714497041	78.9140666666667	75.4403084622383	76.1495683397683
Cobalt-zinc-cadmium_resistance	76.7972820512821	77.3349350649351	78.9169871794872	78.8868641975309	77.006676056338	77.2792361111111	78.6430921052632	77.8337773475315	76.5996756756757	78.9680372960373	77.7302266666667	77.207913580247	77.4780540540541	77.5220972222222	0	77.1849933554817	80.6865633232015	77.9236259904911	75.8510972222222	76.2608493150685	78.4370981941309	78.0441962264151	78.5077369498464	79.0370746268657	78.749585147247	78.2960720620843	78.0092236842106	76.653	77.0815974025974	78.0578472222222
Coenzyme_A_Biosynthesis	80.3155763888889	79.609006443299	79.8789175257731	79.6989349710983	77.8435767543859	79.4582818532819	81.5792623762376	78.606589363557	79.2014158291457	77.3098522443889	81.7012738853503	80.9130678807946	80.5968760217984	81.2704432314409	81.7763745318352	78.2141260504202	78.0150986977381	77.1566032078102	79.8814438860972	79.763197309417	77.6592344161544	78.3206192893401	77.1169385964911	80.9931690544414	77.6578424543947	77.6216352	80.3934459691251	80.3841923076923	78.2639258872652	80.4960327022375
Coenzyme_B12_biosynthesis	75.575466200466	76.806300955414	76.0186283400809	75.1411953727506	75.9389271255061	75.5606884226884	79.1993870967742	77.3466089144499	75.1662495812394	76.6520901087518	78.6549404761905	78.4553097345133	79.7871530612245	76.6694945054944	77.8525587044534	77.3002549999999	77.6804710097719	77.1399546165883	75.9364422948632	75.9124039109913	78.0693341523341	77.8964066901407	77.8738996015935	77.9045918367347	78.3720469416784	77.4098174133558	76.1591709286675	79.2862692307692	75.008783151326	76.0125263157892
Coenzyme_F420-H2_dehydrogenase_(methanophenazine)	0	0	0	0	0	0	0	0	0	0	0	69.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coenzyme_F420_hydrogenase	83.98	86.6305	86.1508571428571	86.824	92.718	86.2526666666667	87.7515	0	86.078	0	87.3173333333333	85.6556	87.042	84.1065	88.878	0	0	0	0	87.1853333333333	0	0	0	0	0	0	88.143	89.548	83.401	88.0106666666667
Coenzyme_F420_synthesis	0	0	0	0	0	0	79.5173333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.5433333333333	0	0	0	0	0	0
Coenzyme_PQQ_synthesis	0	0	0	0	0	0	0	0	0	0	0	0	79.31	0	0	0	88.0966666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Colanic_acid_biosynthesis	79.7411224489796	80.1432	79.9525841584158	79.6218582677165	77.9405153846154	79.5105460992908	79.7643579545455	77.6524173441734	78.4603235294118	78.8005780730897	79.8789444444445	78.8350696202531	78.5005033557047	82.1356902654867	80.1264011299435	78.5753347457627	82.085886877828	76.9613948051948	79.113437037037	81.5543115942029	79.2152519379845	79.6992016460906	78.3307984496124	79.719152173913	81.3613655172414	78.3746017699115	78.7230977011494	78.7564649681529	79.8305333333333	79.0624413407822
Cold_shock,_CspA_family_of_proteins	80.8609930555555	80.5215785714286	80.4947394366197	81.0948656716418	81.1436220930232	80.2962929936306	82.85198	85.055	80.156234375	0	83.2224746835444	81.0288848484848	80.8260180995475	81.5502518518519	81.8609226190476	77.9282142857143	78.853205882353	0	80.3505785714286	80.2298581081081	79.8728235294118	82.7342352941176	0	82.7595076923077	76.41425	0	79.4809705882353	81.7330188679245	80.8725511811024	81.0765
Colonization_factor_antigen_I_fimbriae	0	0	0	0	0	0	0	98.485	0	0	0	0	0	0	0	0	98.18645	0	0	0	0	98.26	0	0	100	0	0	0	0	0
Commensurate_regulon_activation	0	0	0	0	0	88.84	0	0	0	0	0	0	0	0	0	0	92.4004166666667	0	80.2745	0	0	87.0352	0	0	100	0	0	0	0	0
Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	77.9035274660366	78.0557801256425	78.470532388664	77.6321286031042	77.6352904603702	78.0820733371233	78.9872306940372	76.9570885860306	77.1360690093141	76.3084678950306	79.0040828402365	78.3072975027145	78.604541579315	78.6530912891986	79.6719683840749	76.4843168557536	76.6425752993068	76.280341374269	77.7136268343816	78.0946028169013	76.4730620155038	76.4890920303606	76.2179071117561	80.3613209003215	76.8732777777778	75.9419025578563	78.1783150159745	78.1293567181925	77.6375512584408	78.4651453488372
Competence_in_Streptococci	81.9271123595506	82.5988089887641	83.014	81.9879852941177	82.9732588235294	82.4688271604938	83.2924269662921	0	82.9364878048781	85.6411666666667	84.3894642857143	84.231247311828	82.8512142857143	82.8616923076923	82.1314237288136	86.67	0	92.0316363636364	82.7389019607843	83.8999166666667	96.875	0	0	85.2575340909091	95.45	0	83.6471048387096	83.0081204819277	82.2031846153846	83.9127983193277
Competence_or_DNA_damage-inducible_protein_CinA_and_related_protein_families	77.7197264908257	78.3059144893112	78.6826160949867	77.7601810926949	78.0085178268251	78.5700684840426	80.6549000000001	78.6829258836945	78.9152782874618	78.790059350504	81.4469536500579	80.3239892703863	79.0487562904385	80.6504029345373	80.3379642857142	78.0542776412778	78.9025788497217	77.4968065173116	78.0621743010112	78.9199886211513	77.8957953795379	78.8587566204288	78.1867823765021	80.3780801104972	77.9016758682101	77.2157497116493	78.6055342465753	80.6626384180792	77.707384850336	78.4710720486111
Conjugative_transfer	73.8697433628319	77.4715454545454	74.8858666666667	73.2219923076923	74.6467272727273	76.27615	75.4320201342282	0	79.0714102564102	98.15	74.844175925926	75.1966532258065	75.1073454545455	75.7563452380952	77.8709523809524	0	89.7608216080401	0	79.4135531914894	89.802	0	100	0	73.6867294117647	92.0965968992248	0	75.4055636363637	73.8765352941176	75.1511515151515	75.3335913043478
Conjugative_transfer_related_cluster	77.5153202416918	78.1057657142856	77.9995301587302	76.4702341137124	77.0033300653594	77.1590450450451	76.5184518518519	76.6955744680852	77.7316595744679	77.5674027149321	0	76.1708955696203	77.2829545454546	77.8375157894737	76.1093672727272	77.1105192307692	82.5432970521542	77.1325020242915	77.8128303249098	75.2449214285714	77.7493333333334	77.3375576036866	77.7928563829787	77.7316890756302	80.0414488888889	77.242405529954	76.7052509505703	76.661793814433	77.9858388157895	76.2719018867925
Conjugative_transposon,_Bacteroidales	82.7261111111111	85.9604819277108	84.8929793103449	83.7044954954955	83.8075504587156	83.36318699187	82.9644166666667	85.1461757105943	83.7358592592593	85.4981394736842	84.1088421052632	83.9120390625	82.4459212121212	86.34086	82.8942162162162	84.3892388451444	84.465849489796	84.9209504950495	83.5391416666666	84.7044224137932	83.7000284237726	84.1236587926509	84.454662404092	83.1551379310345	84.9703449197861	84.4081284153005	83.9004051724138	83.6912419354839	82.995640625	84.0426229508197
Conserved_cluster_around_acetyltransferase_YpeA_in_Enterobacteria	74.8316885245901	77.350515625	74.5392807017544	75.0428166666667	76.4581304347826	78.3853521126761	0	87.1400666666667	73.6143880597015	80.0377037037037	0	0	0	74.6893606557377	0	83.4427	89.8353384615385	82.4503888888889	76.6883	75.9793432835821	83.2706111111111	88.1188095238095	84.1423125	0	89.9022258064516	84.5042142857143	0	0	76.2005438596491	0
Conserved_cluster_around_inner_membrane_protein_gene_yghQ,_probably_involved_in_polysaccharide_biosynthesis	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	98.19675	0	0	0	0	0	0	0	98.0365714285714	0	0	0	0	0
Conserved_cluster_in_Enterobacteriaceae_downstream_from_YqjA,_a_DedA_family_protein	0	86.21	0	0	0	0	0	98.44	0	0	0	0	0	0	0	0	91.8468137931035	0	0	0	0	95.1706818181818	0	0	96.9652	0	0	0	0	0
Conserved_gene_cluster_associated_with_Met-tRNA_formyltransferase	77.231258147714	77.4809647519581	77.6990508935507	76.7827205096587	76.8902915451894	77.3452139729297	78.3484690423162	75.8455585028	77.0340877030161	75.8034862134865	79.0371397354802	77.9229956896551	78.1926583873291	77.9830959595961	78.6570747800588	75.8415455984802	75.8975771632474	75.4928001076135	77.3113664192949	76.9603622283288	76.6544607257695	75.8174285714287	75.7578156445099	79.0094720481325	77.0582896315339	75.0078194311283	77.8223091579597	78.0356556762833	76.8855475300953	77.7083076190478
Conserved_gene_cluster_possibly_involved_in_RNA_metabolism	78.3409421965317	78.2140642201834	78.2920047984644	77.5878540450375	78.0197327852005	78.2222601787486	78.9389038634321	77.536156403941	77.6129563152897	77.8719292267365	78.6999180470793	78.466356687898	78.613665827036	78.5874397463003	79.2480568807339	76.921484939759	77.6799453471196	77.2784531963471	78.5832280701754	77.7432594880847	77.7458676789588	76.6112011251757	76.3668744525548	79.7503933402706	77.9872832369943	76.3831327201051	78.2592878486057	78.9604444444445	78.0791939086294	77.9984347826087
Control_of_Swarming_in_Vibrio_and_Shewanella_species	0	99.231	78.481	89.4495	0	0	0	0	76.94525	0	0	0	0	80.4853333333333	96.383	0	0	0	87.689	80.632	0	0	0	0	0	0	0	0	0	0
Control_of_cell_elongation_-_division_cycle_in_Bacilli	78.0181880108992	78.565187586207	78.5469728958631	77.7818467432949	78.0904802342605	78.231585572843	78.7157654320988	76.9487299999999	78.1348863636364	76.7418178438662	78.8090304232804	78.2738808353808	78.1449609644088	78.6950824587706	79.1474287729196	76.4648477366255	77.2103463203462	77.5646745406824	78.3514549549549	77.5378346972177	77.1634114583334	75.5494644067796	75.3548228346457	80.2014444444444	76.9471807909604	75.5369593220338	78.5568021806854	78.3585723684211	77.9225284900285	78.2547661927329
Copper_homeostasis	84.2485384615384	82.4636827586207	81.4583260869565	82.7058591549296	75.2270353817505	82.7868440366972	81.1057358490566	0	83.178734939759	0	80.9334241071429	81.1926387665198	81.6552028301887	81.2774297520661	80.3333658536585	0	86.6696603773585	0	82.3449306930693	83.3267708333333	0	0	0	81.7088586387435	76.4139484679665	0	85.5024821428572	81.06775	75.5827494014367	84.5287723577236
Copper_homeostasis:_copper_tolerance	77.9785479452055	77.2417626459143	78.2993142857143	76.6729808429119	79.1533636363636	77.5315513307985	0	76.1661176470588	77.6993294117646	75.3645060240964	0	0	0	77.4641565217391	77.5030537634409	74.6047826086957	77.5364561403509	73.9079333333333	76.772048245614	77.1305642023346	75.8972058823529	87.6847142857143	73.1221549295775	77.1565192307692	75.08375	76.4015487804878	76.5889375	0	77.6345515695067	76.4867093023256
Core_Oligosaccharide_Glycosylation_in_Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.831	0	0	0	0	0	0	0	0	0	0	0	0	0
Creatine_and_Creatinine_Degradation	80.4703943661972	81.3188409090909	80.5245128205128	80.528880597015	81.8680681818182	81.2164947368421	84.0948349514563	80.6681071428571	80.7315615384615	79.9987557251908	83.4247215189874	83.1161484375	83.193786259542	79.6363676470588	82.0456894409938	83.1569677419355	79.9314074074074	80.5008181818182	80.0253660714286	77.7017010309278	78.26745	79.2778484848485	77.4135769230769	82.6858925619835	78.8609677419355	81.6935882352941	82.1317643312102	83.7505762711864	80.0253066666667	83.6033541666666
Curli_production	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.4024594594595	0	0	0	0	98.485	0	0	91.582625	0	0	0	0	0
Cyanate_hydrolysis	0	0	0	0	0	0	0	78.0588059701493	0	80.0074310344828	0	0	0	0	0	80.7018804347826	79.1709836065574	76.4009032258065	76.4947688888889	0	77.7678301886792	79.4161165048544	77.8386666666667	0	80.7815974025974	77.9429540229885	0	0	76.7309871794872	0
Cyanophycin_Metabolism	0	78.2618695652174	71.7955238095238	73.3667105263158	0	0	77.5860143884891	75.7493149606299	72.1834444444444	76.9091855072463	0	0	0	74.0072333333333	0	76.9920426829268	76.6319391534391	76.9224999999999	0	73.7729117647059	75.8493333333334	76.519264516129	76.5579617486339	0	76.696873015873	75.7609647696476	0	0	72.6158	0
Cysteine_Biosynthesis	78.0535943190095	78.0047169550173	78.2458237335182	77.6821529492455	78.0483136456212	78.0465488888889	78.0463568691845	78.8345360501567	77.6997517482517	79.470178697183	78.8704591961024	78.4937083047357	77.8830960365853	78.2821312987935	78.5085446009389	80.071111431316	80.7256176470587	78.5951456102783	77.1701758118701	78.1685382532159	79.9968875661376	79.9846951710261	79.1821643709825	78.3341319857312	80.1747810945274	78.5970087719298	78.1887608095677	78.6570839054156	77.8318344774981	77.9582452471484
CytR_regulation	78.7200303030303	78.02925	78.7501428571428	78.1103421052632	79.5388571428572	78.2643055555556	78.1773823529412	0	78.3498787878788	0	78.9858974358974	78.8164358974359	79.0563953488372	78.2392857142857	79.058488372093	0	83.9073653846154	0	78.78909375	79.3746875	0	80.5432	0	78.6576666666667	0	0	79.1081052631579	80.580052631579	78.0834054054054	80.3426842105263
Cytochrome_B6-F_complex	0	0	0	0	0	0	96	64.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-Alanyl_Lipoteichoic_Acid_Biosynthesis	77.1719898989899	77.7457710280374	77.748554973822	77.2474881516587	77.0456818181818	77.4530052083333	77.7214285714286	0	78.471056701031	0	78.6180424242425	77.8525666666666	76.3875808080808	78.0279463414634	77.4731868131868	0	0	0	77.0615427135678	77.6645621621622	0	0	78.832	78.0766344086022	83.8176666666667	75.4625833333333	78.4095620915033	77.5970125786163	77.2175175879397	79.1113419354839
D-Galacturonate_and_D-Glucuronate_Utilization	75.6877597765364	75.8111538461539	81.2841052631579	77.0694285714286	0	73.5063333333333	0	76.5591563100576	74.9752164179105	76.4064147887322	78.183	0	75.302	0	0	76.202700848111	77.871896187683	76.2734384896468	77.6758064516129	81.6021428571429	76.2945314625849	77.1005873379099	76.4449933677228	79.7907916666666	77.4090933014354	76.2290661938535	79.5349090909091	76.2522222222222	76.6037615062761	75.178
D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	77.9319743589744	79.9894285714285	78.3015567010309	77.8481578947368	79.2585890410959	80.9911720430108	79.3143333333333	75.76	77.0531388888889	0	80.8332929292929	81.3621896551724	81.9669462365591	80.2878571428572	80.8325744680851	0	88.9304417177914	0	79.0790759493671	77.7907244897959	0	91.1978	80	81.6439350649351	89.9758148148148	0	81.1068082191781	0	78.3225633802817	80.7807333333333
D-Tagatose_and_Galactitol_Utilization	78.6077631027254	78.1668587443946	77.9714077253219	77.623535802469	77.6505818181818	78.2555840163934	78.0337405857741	77.7828834951456	77.6808940269749	77.996447643979	78.2939128329298	77.4321945945946	77.8196564299424	78.7516275071634	78.5057830802603	77.6038216080402	79.9097203219316	77.0660784313724	77.9904826086956	77.9787219387755	79.9499608695652	78.997811634349	77.1401226158038	78.1942470862471	79.4990239726027	76.9537780548628	78.9588891752577	77.6719158110883	77.9764261954261	79.0183849999999
D-allose_utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.5321111111111	0	78.582	0	0	84.2655	0	77.8833333333333	86.9857058823529	0	0	0	0	78.9121666666667
D-galactarate,_D-glucarate_and_D-glycerate_catabolism	0	79.9755	80.3087402597402	0	0	79.4863373493976	0	78.4840476190476	0	76.91585	0	0	0	0	0	0	84.884253164557	78.7984516129032	0	0	75.4511333333333	80.5020769230769	0	82.603988372093	0	0	0	0	79.3635844155844	0
D-galactonate_catabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.5311034482759	0	0	0	0	89.7773157894737	0	0	86.5536	0	0	0	0	0
D-gluconate_and_ketogluconates_metabolism	78.8761666666666	78.9450673913043	79.7112426666666	78.8221990049751	80.2568584070796	80.4219951807229	80.4643062499999	76.563873994638	78.7664565217391	76.3591028571429	79.3070811688312	79.2889747191011	78.8437976878613	80.2363234421365	80.5864798657718	76.1357444717444	80.1450921985815	75.6745619658119	78.9595511551155	79.8656240208877	75.2433311258278	77.5935	76.4673033033033	80.6236084656084	77.830576433121	76.8046666666666	80.3038514851485	79.2311848739495	78.5266426592798	80.3694914675767
D-ribose_utilization	78.4106417910448	78.2925921052631	79.5416714285714	78.4241736526946	75.953974025974	78.905978021978	78.8525502645503	74.4680099502487	78.3381097560976	74.788617954071	0	77.2987757847534	76.5514221311476	78.8662125984252	76.2133125	75.4997371428572	75.1066140350877	74.4167799043062	75.6282943820225	78.146702247191	74.4327585301836	0	75.0353707865169	78.2692349726776	76.7730284237726	75.3000243902439	79.6457016129032	77.3973016759777	79.3867432432432	79.1124957264957
D-tyrosyl-tRNA(Tyr)_deacylase	0	0	0	0	0	0	0	76.1211693548387	0	76.9705922746781	0	0	0	0	0	77.179886877828	76.9262583333333	0	0	0	77.0498	77.1083782608696	75.7831862745098	0	76.9250261437909	75.780862745098	0	0	0	0
DMT_transporter	75.8136301020408	76.7640251256281	76.5874121212122	0	76.2386041666667	76.3985784671533	0	75.1587525423728	0	77.4809910447761	0	0	0	0	0	75.0426853146853	78.1212893617022	74.9022535211268	77.8583926380368	0	77.1604311377245	75.6151455223881	77.7848885191348	0	77.2869095315023	75.7508034188034	0	0	75.5202131578947	77.1747379310345
DNA-binding_regulatory_proteins,_strays	76.3512993630573	76.2112840236686	75.9417111111111	75.3951722222222	75.2600827067669	76.7683016759777	79.9603214285714	77.1677142857143	75.3317514124294	75.2465045045045	75.9751714285714	76.574303030303	76.37203125	76.0144285714287	76.9884444444444	0	83.6540476190476	80.5364	75.2186646706587	75.4301304347826	0	93.14925	75.6254181818182	76.8450090090091	79.3582795698925	72.5532056074767	83.2759375	78.0939565217391	75.230195945946	80.3583571428571
DNA-replication	77.1335438979964	77.4163490101979	77.715241440981	76.8553968845239	76.849158140121	77.0561752696902	78.2275495588998	76.6633045244428	76.8098484039325	76.5525906346629	79.5052118140511	78.6726115802172	77.9547012719788	77.5144065303717	79.038888860566	76.6096101224484	77.0784310270113	76.1634815204523	77.3033729749629	77.2239566409167	77.2475885116377	76.9354063293278	76.4511703630684	78.6587835707017	77.7745955011837	75.7869806433243	77.2310175500796	78.6521499882271	77.097893395278	77.1639046087888
DNA_Repair_Base_Excision	76.4040499687695	76.6519535246414	76.4748217660475	76.1080510799767	76.1175321292116	76.0129932411676	77.7145377446413	75.7152458049887	76.1029512343798	75.7750406746032	78.4137308970099	76.7499949706622	76.903742969028	76.4748268678158	78.0163533487299	75.6191283116882	76.3942222760291	75.373004156276	76.2320026135249	75.9786557543031	76.4949698085419	75.6393875647668	75.411799900448	77.7330014089467	76.8216005138086	74.6576978484563	76.3292350061201	77.5942691576947	76.4922250328516	76.4088967350037
DNA_gyrase_subunits	79.7485684547636	80.3008753056235	80.3704975369458	79.333433159074	79.2388841512469	79.92020859375	80.2986597859327	77.7275227460711	79.0155591900312	78.4953375451263	81.0774260536398	79.964391367959	80.0997005856515	79.8382003244121	81.7773245823388	78.319532118888	77.8282212148686	77.6965959839358	80.0911211129296	79.6241427450982	79.2987824427481	78.4011482176359	77.4846405959032	81.7819443507588	79.659193026152	76.7276621621622	78.5257375389408	80.2008301599392	79.8946821963395	78.7388379013312
DNA_phosphorothioation	0	75.567	0	0	77.91175	77.7411388888889	0	80.92185	73.8211333333333	78.3022727272727	76.8513023255814	0	0	76.34904	75.86	75.50695	0	80.8414736842105	75.8804230769231	0	75.9047	0	77.9745	75.6618139534884	81.2543333333333	0	0	0	0	0
DNA_processing_cluster	77.8180118074477	77.8455509708737	78.0299525825572	77.55050379107	77.1653743455497	77.608471608833	77.0799734748011	76.9160480549199	78.2463183431952	77.2254752223633	77.9243793103448	78.1305176233636	77.5899207920792	78.764623853211	76.6695855614974	76.9044875346261	76.8171677588466	76.7918632855569	78.0106139613122	77.4650898678414	77.7485	78.896604790419	77.3806504992867	79.1980911627907	78.3278269961978	76.8870527638191	78.0567975206611	78.8690125142206	77.9209974789915	77.9910547945206
DNA_repair,_UvrABC_system	79.9265476190478	80.3671677992682	80.9435958980045	79.6972362911266	79.7740586206897	80.01925962539	80.0653418467583	79.1004022925765	79.6043399897592	79.3736348281887	81.3630842175066	81.128090169067	79.6825113122172	80.2016142024377	80.2867857142857	78.7851542139867	79.4534696969696	78.3372585391487	80.049568449198	80.2001296875	79.1451492087415	79.2947763788969	78.8921922377198	81.4888275120902	79.9539393491123	78.6208595375724	79.5088662006989	81.1660420439844	80.106246789503	79.4616187341773
DNA_repair,_bacterial	77.5852159055609	77.8800057065217	78.0326521369939	77.3178035921206	77.3941914460284	77.6960893540973	79.5619301513387	78.0995900592794	77.3351156232376	77.549057350033	80.3464336283187	78.9141854493581	78.8922210397053	78.5112292736611	80.2307401574803	77.3926099526066	78.1194290861449	77.5824242311967	77.5780409128862	77.6921868263474	77.4016178646934	78.1727401015227	77.1930217509515	79.0661424747175	78.4700211591535	76.5310589535742	77.4733322102428	79.4054234135667	77.0944717413443	77.3195994632676
DNA_repair,_bacterial_DinG_and_relatives	78.6732366071429	78.2674576923077	78.7702054794521	77.0593000000001	78.5660934065934	78.6966169354839	80.4559696969697	0	77.8238488888889	0	80.0549444444444	82.6298387096774	77.2084927953891	76.8969583333333	76.498680608365	0	89.7297826086956	0	77.370633484163	76.7405588235294	0	0	0	78.2051263157894	0	0	77.7914299065421	77.5256568627451	77.8794227272727	77.3199411764706
DNA_repair,_bacterial_MutL-MutS_system	77.5047336363637	77.6227965616046	77.9916745796242	77.1555397236613	77.0264003964321	77.5100338664158	77.7387645502646	76.6904753673291	77.1071345646439	77.1305156102177	78.74842578125	77.9801449159327	77.797466828479	77.4167095553453	77.8318492957746	76.9703727454909	77.1218296224589	76.5098354646206	77.8345127201566	77.7727375886525	77.6739355263157	76.5087122877123	76.04599500998	79.4799480901077	78.1545822281168	75.5413867256639	77.5082336734696	78.1281439790575	77.137988372093	77.4635551020407
